idx,q10,q50,q90,last,y_abs,delta_true,enter_long,enter_short,roll_q_high,roll_q_low,side,profit
73353,-8.170101,-0.10505505,6.430367,24.0,16.930456,-7.069544,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73354,-8.918401,-0.021168336,7.6697865,22.0,17.08478,-4.9152203,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73355,-10.140413,-0.10585605,8.506529,23.0,21.985123,-1.0148773,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73356,-10.394975,0.13473418,9.505348,24.0,23.05575,-0.9442501,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73357,-10.102772,0.060677327,8.770089,24.0,21.796959,-2.203041,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73358,-10.412874,0.33165178,10.242834,25.0,20.71952,-4.2804794,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73359,-10.453463,0.13303486,9.57771,25.0,22.809036,-2.1909637,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73360,-10.512529,0.31306562,10.343399,25.0,21.54914,-3.450859,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73361,-10.307735,0.48338798,10.684732,24.0,20.494717,-3.5052834,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73362,-10.452978,0.24627551,9.941885,24.0,18.755384,-5.2446156,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73363,-10.208141,-0.062316496,8.724023,25.0,18.100674,-6.8993263,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73364,-10.347792,0.26248536,9.887682,24.0,20.162758,-3.8372421,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73365,-10.16206,0.10836708,8.977618,23.0,18.587656,-4.412344,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73366,-10.343918,0.40380403,10.47201,22.0,18.469088,-3.5309124,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73367,-10.507156,0.23504815,9.997037,23.0,16.732887,-6.2671127,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73368,-10.491957,0.35557154,10.484421,23.0,17.469345,-5.530655,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73369,-10.208216,0.5156133,10.752274,22.0,19.420406,-2.5795937,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73370,-10.397816,0.3235583,10.183114,22.0,19.009647,-2.9903526,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73371,-10.24876,-0.0063662753,8.952157,23.0,19.255993,-3.744007,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73372,-10.285009,0.2951536,9.964856,22.0,21.046139,-0.95386124,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73373,-10.161031,0.10773372,8.982902,21.0,20.935854,-0.06414604,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73374,-10.352718,0.37380746,10.3787985,21.0,21.506426,0.50642586,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73375,-10.427577,0.3928786,10.457062,21.0,22.110794,1.1107941,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73376,-9.141924,0.4184768,9.678347,21.0,24.376053,3.3760529,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73377,-9.115908,0.31728074,9.378084,22.0,24.526524,2.5265236,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73378,-9.619042,0.028826427,8.718593,22.0,23.58497,1.5849705,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73379,-8.413058,0.44056904,9.321022,23.0,24.167143,1.1671429,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73380,-8.091878,0.45534074,9.393865,23.0,24.718727,1.7187271,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73381,-8.1658125,0.48204884,9.379473,24.0,25.745178,1.7451782,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73382,-8.493008,0.50801605,9.801721,23.0,25.304663,2.3046627,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73383,-8.436006,0.525611,9.886677,23.0,25.854284,2.8542843,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73384,-8.288229,0.42617384,9.017103,23.0,26.192074,3.1920738,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73385,-8.204367,0.37897366,8.853686,22.0,26.06301,4.0630093,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73386,-8.26935,0.18192056,8.348856,24.0,25.612354,1.6123543,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73387,-8.318739,0.4544623,9.273352,23.0,24.300459,1.3004589,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73388,-8.277367,0.46650627,9.583925,24.0,25.0997,1.0997009,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73389,-8.265426,0.46161726,9.4626,25.0,24.011253,-0.98874664,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73390,-8.313524,0.45699757,9.621237,24.0,23.961853,-0.038146973,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73391,-7.2522674,0.2277551,8.301689,24.0,22.8402,-1.1597996,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73392,-6.9731193,0.063321576,7.119026,23.0,23.422537,0.42253685,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73393,-6.734421,0.038509235,6.810611,23.0,23.487642,0.4876423,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73394,-7.4665036,-0.05292693,7.337613,23.0,22.957813,-0.042186737,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73395,-8.086195,0.1144746,8.373404,22.0,24.102203,2.1022034,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73396,-8.138849,0.27100274,9.236009,22.0,23.6064,1.6063995,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73397,-8.271,0.33576915,9.508036,23.0,22.598106,-0.40189362,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73398,-8.265769,0.2914564,9.361157,23.0,21.59701,-1.4029903,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73399,-7.5341363,0.27279428,8.813396,24.0,24.3389,0.3388996,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73400,-7.4665265,0.21641093,8.155699,25.0,23.507761,-1.492239,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73401,-6.8281865,0.14144811,7.3923607,24.0,21.590467,-2.4095325,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73402,-7.183251,0.017374326,7.5160074,23.0,21.059002,-1.9409981,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73403,-8.099397,0.20186883,8.687563,23.0,20.72056,-2.27944,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73404,-8.105511,0.30863962,9.339172,23.0,20.33648,-2.6635208,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73405,-8.258118,0.3679202,9.606801,24.0,20.539806,-3.4601936,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73406,-8.068291,0.31561294,9.329138,25.0,20.896078,-4.103922,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73407,-7.3877726,0.2733616,8.758915,25.0,22.275204,-2.7247963,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73408,-7.138842,0.15231165,7.892832,24.0,22.57455,-1.4254494,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73409,-6.7691884,0.14756832,7.5828733,25.0,22.765446,-2.2345543,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73410,-7.461388,0.06709998,8.041156,25.0,21.606825,-3.3931751,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73411,-8.542689,0.24407396,9.318196,23.0,20.735119,-2.2648811,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73412,-8.333752,0.32216477,9.6349945,22.0,20.870398,-1.1296024,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73413,-8.514514,0.39756328,9.961731,21.0,20.06036,-0.93964005,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73414,-8.2962675,0.33164018,9.644111,22.0,21.039537,-0.96046257,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73415,-7.473473,0.2851564,8.90773,22.0,21.812933,-0.18706703,0,0,0.5478514105081558,-0.34566555321216585,0,-0.0
73416,-6.8747325,0.12892202,7.6105595,22.0,22.132072,0.13207245,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73417,-8.85563,0.31362513,8.762786,21.0,23.6699,2.669901,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73418,-8.739252,0.54450506,9.539482,21.0,23.091581,2.0915813,0,0,0.5478514105081558,-0.34566555321216585,0,0.0
73419,-8.951605,0.5801175,10.06955,23.0,24.10837,1.1083698,1,0,0.547946942448616,-0.34566555321216585,1,1.1083698
73420,-8.490694,0.53803355,9.457326,23.0,23.979483,0.97948265,0,0,0.547946942448616,-0.34566555321216585,0,0.0
73421,-8.507496,0.3985109,9.247744,23.0,22.393627,-0.60637283,0,0,0.547946942448616,-0.34566555321216585,0,-0.0
73422,-7.7511334,0.38971195,8.233417,24.0,23.332129,-0.6678715,0,0,0.547946942448616,-0.34566555321216585,0,-0.0
73423,-7.584165,0.46309218,8.360072,25.0,24.350916,-0.6490841,0,0,0.547946942448616,-0.34566555321216585,0,-0.0
73424,-7.9154716,0.4769093,8.540495,25.0,23.905966,-1.0940342,0,0,0.547946942448616,-0.34566555321216585,0,-0.0
73425,-8.396561,0.5255489,9.079218,25.0,23.392265,-1.6077347,0,0,0.547946942448616,-0.34566555321216585,0,-0.0
73426,-8.766348,0.5750651,9.523821,26.0,23.0256,-2.9743996,1,0,0.5484013348817826,-0.34566555321216585,1,-2.9743996
73427,-8.624664,0.57326496,9.741608,26.0,23.491468,-2.5085316,1,0,0.5506204140186309,-0.34566555321216585,1,-2.5085316
73428,-7.9488454,0.49785838,8.89992,26.0,22.967924,-3.032076,0,0,0.5506204140186309,-0.34566555321216585,0,-0.0
73429,-7.7252398,0.25714764,8.309379,26.0,23.491314,-2.508686,0,0,0.5506204140186309,-0.34566555321216585,0,-0.0
73430,-7.4691935,0.25659767,7.7452273,26.0,22.768442,-3.2315578,0,0,0.5506204140186309,-0.34566555321216585,0,-0.0
73431,-7.4594846,0.43884254,8.19017,27.0,22.936396,-4.0636044,0,0,0.5506204140186309,-0.34566555321216585,0,-0.0
73432,-7.910725,0.33116186,8.011479,27.0,23.70556,-3.2944393,0,0,0.5506204140186309,-0.34566555321216585,0,-0.0
73433,-8.4740505,0.5302221,9.1853485,27.0,23.551912,-3.4480877,0,0,0.5506204140186309,-0.34566555321216585,0,-0.0
73434,-8.851128,0.5719344,9.611848,28.0,23.444098,-4.5559025,1,0,0.5508636003732681,-0.34566555321216585,1,-4.5559025
73435,-8.689369,0.569755,9.834893,27.0,24.079609,-2.920391,1,0,0.551231495141983,-0.34566555321216585,1,-2.920391
73436,-8.156822,0.50342244,9.218409,27.0,24.20019,-2.7998104,0,0,0.551231495141983,-0.34566555321216585,0,-0.0
73437,-8.071038,0.37168372,8.994935,26.0,26.008444,0.008443832,0,0,0.551231495141983,-0.34566555321216585,0,0.0
73438,-7.7599545,0.31104675,8.143412,26.0,26.435707,0.4357071,0,0,0.551231495141983,-0.34566555321216585,0,0.0
73439,-7.436736,0.45122263,8.138919,26.0,26.012596,0.01259613,0,0,0.551231495141983,-0.34566555321216585,0,0.0
73440,-7.809645,0.37068275,8.018259,25.0,25.616095,0.6160946,0,0,0.551231495141983,-0.34566555321216585,0,0.0
73441,-8.441756,0.5357375,9.119655,25.0,25.269732,0.26973152,0,0,0.551231495141983,-0.34566555321216585,0,0.0
73442,-8.740818,0.5820382,9.546396,25.0,25.76759,0.76758957,1,0,0.5534258168935776,-0.34566555321216585,1,0.76758957
73443,-8.690346,0.55359495,9.82547,25.0,26.894808,1.8948078,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73444,-8.1511755,0.48375466,9.191137,24.0,26.896038,2.896038,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73445,-8.266155,0.36628583,9.256481,25.0,26.887136,1.8871365,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73446,-7.7363253,0.39560413,8.124898,25.0,26.666304,1.6663036,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73447,-7.2131705,0.28700426,6.957675,25.0,27.127193,2.1271935,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73448,-7.536898,0.39985612,7.570681,24.0,27.973429,3.9734287,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73449,-8.264618,0.3860685,8.197629,25.0,27.432905,2.4329052,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73450,-8.964371,0.51623005,9.3909645,25.0,27.469767,2.4697666,0,0,0.5536049669981002,-0.34566555321216585,0,0.0
73451,-8.839813,0.596052,9.930435,24.0,27.698305,3.6983051,1,0,0.554700402021408,-0.34566555321216585,1,3.6983051
73452,-5.49076,0.1988348,5.738411,23.0,28.071945,5.071945,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73453,-6.84745,0.3541467,7.0663195,23.0,27.835878,4.8358784,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73454,-7.5834384,0.48411664,8.218586,23.0,28.284204,5.2842045,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73455,-7.107101,0.31806293,6.980187,23.0,28.60849,5.60849,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73456,-7.1895776,0.41815597,7.7092113,22.0,27.565603,5.5656033,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73457,-6.3799434,0.06662733,5.9697876,24.0,26.83095,2.8309498,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73458,-7.1080146,0.09497012,6.672412,24.0,27.317797,3.3177967,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73459,-5.7344675,0.21541539,5.9162855,25.0,27.37849,2.3784904,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73460,-6.888505,0.48888215,7.9240427,24.0,27.863878,3.8638783,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73461,-7.5228586,0.47158238,7.9556785,23.0,28.392107,5.392107,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73462,-7.903423,0.49631253,8.46088,23.0,28.495968,5.495968,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73463,-7.424929,0.33474952,7.2046742,22.0,28.696062,6.696062,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73464,-7.19768,0.41005826,7.6772137,22.0,28.246864,6.2468643,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73465,-6.598037,0.023698766,6.010451,23.0,28.453287,5.453287,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73466,-7.2879896,0.061240025,6.667121,24.0,27.577288,3.5772877,0,0,0.554700402021408,-0.34566555321216585,0,0.0
73467,-5.826832,0.16137633,5.743908,25.0,19.402964,-5.5970364,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73468,-6.682198,0.43669957,7.5197177,24.0,19.552588,-4.4474125,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73469,-7.4118695,0.43953827,7.739647,24.0,19.969004,-4.0309963,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73470,-7.8683925,0.48203626,8.3634205,25.0,20.701384,-4.2986164,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73471,-7.2667246,0.28356948,6.925915,24.0,21.046558,-2.9534416,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73472,-7.1770377,0.40097216,7.6400805,24.0,20.153843,-3.846157,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73473,-6.5902715,0.018325143,6.018347,25.0,13.268204,-11.731796,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73474,-7.1357245,0.031633914,6.516182,25.0,15.871861,-9.128139,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73475,-5.667586,0.12172625,5.5075393,24.0,14.685578,-9.314422,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73476,-6.540819,0.42166078,7.371132,24.0,15.922494,-8.077506,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73477,-7.111486,0.41738418,7.4127927,24.0,15.193847,-8.806153,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73478,-7.693827,0.4641513,8.168137,24.0,16.863894,-7.1361065,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73479,-7.131032,0.26827058,6.7772465,24.0,14.684117,-9.315883,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73480,-7.111007,0.39330083,7.56118,24.0,12.6435795,-11.3564205,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73481,-6.5268445,0.055959456,6.0835514,23.0,13.24159,-9.75841,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73482,-7.2938886,0.11024756,6.9071693,24.0,11.449019,-12.550981,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73483,-6.4225125,0.33707255,6.893,24.0,10.618458,-13.381542,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73484,-7.242186,0.5523382,8.453909,24.0,7.364535,-16.635466,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73485,-7.6038575,0.5470132,8.3557005,25.0,7.4195485,-17.580452,0,0,0.554700402021408,-0.34566555321216585,0,-0.0
73486,-8.026195,0.57921386,8.899826,25.0,6.942114,-18.057886,1,0,0.5649892473220824,-0.34566555321216585,1,-18.057886
73487,-7.4828305,0.41680872,7.554702,26.0,2.8357215,-23.164278,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73488,-7.3444247,0.48121473,8.083024,27.0,3.9145746,-23.085426,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73489,-6.527586,0.10603864,6.2345753,27.0,5.61789,-21.38211,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73490,-7.397049,0.19201547,7.292042,27.0,4.8842115,-22.115788,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73491,-6.46021,0.37558308,7.095048,26.0,4.967138,-21.032862,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73492,-7.0809608,0.545714,8.3126545,26.0,6.7499714,-19.250029,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73493,-7.4671855,0.5475476,8.24304,27.0,7.5805326,-19.419468,0,0,0.5649892473220824,-0.34566555321216585,0,-0.0
73494,-7.885579,0.56921214,8.732225,28.0,8.065107,-19.934893,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73495,-7.268249,0.39359668,7.270509,28.0,9.466741,-18.53326,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73496,-7.1120114,0.45477918,7.8019714,27.0,12.355204,-14.644796,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73497,-6.2915406,0.07308868,5.938528,28.0,11.462326,-16.537674,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73498,-7.041819,0.14156312,6.7823706,28.0,12.7323475,-15.2676525,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73499,-6.238787,0.35666105,6.823358,28.0,11.313026,-16.686974,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73500,-6.899996,0.5310493,8.104807,28.0,12.124925,-15.875075,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73501,-7.315459,0.5358836,8.069489,28.0,12.565846,-15.434154,0,0,0.5692175674438477,-0.34566555321216585,0,-0.0
73502,-7.9320703,0.57479507,8.80419,29.0,12.129955,-16.870045,1,0,0.5697758394479752,-0.34566555321216585,1,-16.870045
73503,-7.377175,0.43438488,7.5332365,28.0,9.774427,-18.225573,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73504,-7.373873,0.49140492,8.1784,29.0,8.017559,-20.98244,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73505,-6.5758295,0.16396248,6.463135,29.0,8.2387495,-20.76125,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73506,-7.330121,0.22042125,7.29825,29.0,4.8444524,-24.155548,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73507,-6.6312,0.40418687,7.369332,28.0,5.4585285,-22.541471,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73508,-7.1350856,0.5528235,8.396149,28.0,4.017786,-23.982214,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73509,-7.458003,0.53579086,8.2462015,28.0,0.0,-28.0,0,0,0.5697758394479752,-0.34566555321216585,0,-0.0
73510,-7.980097,0.574821,8.8903265,28.0,0.7732753,-27.226725,1,0,0.5718381589651108,-0.34566555321216585,1,-27.226725
73511,-7.216699,0.38884014,7.4774227,29.0,0.0,-29.0,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73512,-7.3764124,0.42294404,8.129563,29.0,0.0,-29.0,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73513,-6.359469,0.069336034,6.052335,29.0,0.48457506,-28.515425,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73514,-7.226376,0.17660737,7.151752,29.0,0.0,-29.0,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73515,-6.2343554,0.30476815,6.7608695,29.0,0.0,-29.0,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73516,-7.047438,0.52300507,8.26324,28.0,0.0,-28.0,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73517,-5.934893,0.22058266,6.455118,24.0,3.939871,-20.06013,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73518,-6.2830396,0.17134833,6.242774,22.0,7.49972,-14.50028,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73519,-6.263252,0.2455422,6.652203,22.0,6.5547338,-15.445267,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73520,-5.9975386,0.18289986,6.3897657,23.0,7.4877753,-15.512224,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73521,-6.905583,0.28409657,7.750484,22.0,8.675988,-13.324012,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73522,-6.472618,0.30335835,7.3623915,23.0,8.263891,-14.736109,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73523,-4.7121434,-0.06359653,4.35946,22.0,13.454164,-8.545836,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73524,-5.771908,0.22953653,6.205099,22.0,15.4268,-6.5732,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73525,-5.843085,0.26787534,6.359047,23.0,15.044018,-7.955982,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73526,-6.411249,0.2986055,7.0971527,23.0,14.067364,-8.932636,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73527,-6.0721536,0.25742045,6.645421,23.0,13.997446,-9.002554,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73528,-6.299001,0.28665733,6.9812093,24.0,12.598127,-11.401873,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73529,-6.4675384,0.3707681,7.2697287,23.0,12.915005,-10.084995,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73530,-6.6769886,-0.06332082,5.3851357,23.0,14.839245,-8.160755,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73531,-6.5094485,0.04858277,5.7235994,23.0,15.256327,-7.7436733,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73532,-6.3377976,0.13152286,5.966564,22.0,13.98507,-8.01493,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73533,-6.884435,0.09436203,5.9659667,21.0,15.396642,-5.6033583,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73534,-5.694421,-0.05210038,4.8425827,21.0,16.823364,-4.1766357,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73535,-6.5769362,0.021219488,5.6196613,22.0,19.244198,-2.7558022,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73536,-5.866151,0.045276128,5.3077903,22.0,18.50284,-3.49716,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73537,-5.73579,-0.11295254,4.6144266,21.0,19.483908,-1.5160923,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73538,-5.8143306,-0.19417247,4.48334,21.0,18.886164,-2.1138363,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73539,-5.3605514,-0.20341444,4.127571,22.0,19.894293,-2.1057072,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73540,-5.3240905,-0.13361111,4.2748528,22.0,19.303423,-2.696577,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73541,-5.404547,-0.23835045,4.0390244,22.0,19.975943,-2.0240574,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73542,-5.810538,-0.13987187,4.5458336,22.0,21.196321,-0.8036785,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73543,-5.7715344,-0.050784826,4.802569,23.0,21.36185,-1.6381493,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73544,-5.841937,-0.0036531966,4.9876223,24.0,21.620546,-2.3794537,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73545,-6.0884404,-0.08818112,4.9337287,24.0,22.059635,-1.9403648,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73546,-6.076136,-0.17643863,4.7410154,25.0,21.985973,-3.0140266,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73547,-5.4615417,-0.20058408,4.2180185,26.0,22.530863,-3.4691372,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73548,-5.299808,-0.1629503,4.184415,26.0,22.378616,-3.6213837,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73549,-5.4569917,-0.23988679,4.07863,26.0,22.359016,-3.6409836,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73550,-5.859841,-0.13654602,4.598445,26.0,22.399145,-3.6008549,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73551,-5.760333,-0.042439878,4.8331747,26.0,22.01226,-3.9877396,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73552,-5.8218493,-0.0561639,4.889652,26.0,22.558079,-3.4419212,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73553,-5.9581714,-0.122941986,4.7675805,25.0,21.250011,-3.7499886,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73554,-5.9761643,-0.19583353,4.634425,24.0,21.746597,-2.2534027,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73555,-5.3578563,-0.26285848,4.052733,23.0,22.475222,-0.52477837,0,0,0.5718381589651108,-0.34566555321216585,0,-0.0
73556,-5.2616653,-0.17929524,4.14295,22.0,22.519438,0.5194378,0,0,0.5718381589651108,-0.34566555321216585,0,0.0
73557,-5.332833,-0.25600314,3.9884849,22.0,22.40992,0.40991974,0,0,0.5718381589651108,-0.34566555321216585,0,0.0
73558,-5.8674994,-0.13006508,4.6421223,22.0,23.333519,1.333519,0,0,0.5718381589651108,-0.34566555321216585,0,0.0
73559,-6.786512,-0.3604233,4.669798,22.0,26.119457,4.1194572,0,1,0.5718381589651108,-0.3457841992378235,-1,-4.1194572
73560,-6.607458,-0.3554342,4.619895,23.0,26.15123,3.1512299,0,1,0.5718381589651108,-0.3466434359550476,-1,-3.1512299
73561,-6.744786,-0.38079837,4.716649,22.0,26.772577,4.7725773,0,1,0.5718381589651108,-0.34705947041511537,-1,-4.7725773
73562,-6.1189384,-0.37060854,4.32977,22.0,27.879154,5.879154,0,1,0.5718381589651108,-0.3475972920656204,-1,-5.879154
73563,-5.2646174,-0.44713768,3.5652568,23.0,27.421917,4.421917,0,1,0.5718381589651108,-0.34855001866817475,-1,-4.421917
73564,-5.4966135,-0.37741932,3.8256416,22.0,27.191948,5.191948,0,1,0.5718381589651108,-0.349275603890419,-1,-5.191948
