idx,mu,abs_mu,last,y_abs,delta_true,enter,side,profit,q_hist
45036,-0.49567384,0.49567384,30.0,38.777733,8.777733,0,0,-0.0,1.1211245
45037,-0.8523707,0.8523707,30.0,37.751667,7.751667,0,0,-0.0,1.1211245
45038,-0.92976177,0.92976177,31.0,38.098152,7.098152,0,0,-0.0,1.1211245
45039,-0.83330196,0.83330196,31.0,37.594437,6.5944366,0,0,-0.0,1.1211245
45040,-0.5700881,0.5700881,29.0,37.178654,8.178654,0,0,-0.0,1.1211245
45041,-0.4835047,0.4835047,28.0,37.489727,9.489727,0,0,-0.0,1.1211245
45042,-0.39922866,0.39922866,29.0,36.8647,7.8647003,0,0,-0.0,1.1211245
45043,-0.38194907,0.38194907,29.0,36.541767,7.541767,0,0,-0.0,1.1211245
45044,-0.48861316,0.48861316,29.0,36.079735,7.079735,0,0,-0.0,1.1210103
45045,-0.80487543,0.80487543,30.0,35.479107,5.479107,0,0,-0.0,1.1209415
45046,-0.9105999,0.9105999,31.0,35.37609,4.376091,0,0,-0.0,1.1207918
45047,-0.80582374,0.80582374,31.0,36.783375,5.783375,0,0,-0.0,1.1206553
45048,-0.5634806,0.5634806,31.0,38.133392,7.1333923,0,0,-0.0,1.1205792
45049,-0.48551768,0.48551768,30.0,37.178654,7.1786537,0,0,-0.0,1.1205792
45050,-0.39173552,0.39173552,29.0,36.74017,7.7401695,0,0,-0.0,1.1205792
45051,-0.37480003,0.37480003,29.0,35.781197,6.7811966,0,0,-0.0,1.1205792
45052,-0.48630217,0.48630217,29.0,36.780666,7.7806664,0,0,-0.0,1.1203322
45053,-0.80801535,0.80801535,29.0,36.62987,7.6298714,0,0,-0.0,1.1203322
45054,-0.91492087,0.91492087,28.0,36.036022,8.036022,0,0,-0.0,1.1203322
45055,-0.80710125,0.80710125,28.0,35.83372,7.833721,0,0,-0.0,1.1203322
45056,-0.5584709,0.5584709,29.0,36.090916,7.0909157,0,0,-0.0,1.1203322
45057,-0.47404537,0.47404537,30.0,35.755444,5.7554436,0,0,-0.0,1.1203322
45058,-0.39128414,0.39128414,30.0,35.161255,5.161255,0,0,-0.0,1.1203322
45059,-0.37163106,0.37163106,30.0,34.670925,4.670925,0,0,-0.0,1.1201853
45060,-0.48233423,0.48233423,29.0,35.314926,6.314926,0,0,-0.0,1.1201569
45061,-0.78185713,0.78185713,29.0,35.755276,6.7552757,0,0,-0.0,1.1201569
45062,-0.8980162,0.8980162,29.0,34.988777,5.988777,0,0,-0.0,1.1201569
45063,-0.82076865,0.82076865,29.0,34.62586,5.6258583,0,0,-0.0,1.1201569
45064,-0.5469759,0.5469759,30.0,35.484188,5.484188,0,0,-0.0,1.1201569
45065,-0.4616896,0.4616896,32.0,34.55266,2.552662,0,0,-0.0,1.1201569
45066,-0.4046357,0.4046357,32.0,34.87475,2.8747482,0,0,-0.0,1.1201569
45067,-0.38580576,0.38580576,32.0,35.733757,3.733757,0,0,-0.0,1.1201006
45068,-0.5061507,0.5061507,32.0,35.377617,3.377617,0,0,-0.0,1.1200811
45069,-0.7871347,0.7871347,32.0,34.865093,2.8650932,0,0,-0.0,1.1200811
45070,-0.8989642,0.8989642,32.0,35.145496,3.1454964,0,0,-0.0,1.1200811
45071,-0.84755117,0.84755117,33.0,35.29002,2.29002,0,0,-0.0,1.1200811
45072,-0.5409145,0.5409145,34.0,35.621086,1.6210861,0,0,-0.0,1.1200811
45073,-0.45525587,0.45525587,36.0,35.129234,-0.8707657,0,0,0.0,1.1200811
45074,-0.41201302,0.41201302,38.0,35.117542,-2.8824577,0,0,0.0,1.1200811
45075,-0.38775197,0.38775197,37.0,35.89438,-1.1056213,0,0,0.0,1.1200811
45076,-0.5124503,0.5124503,36.0,37.688976,1.6889763,0,0,-0.0,1.1200811
45077,-0.8044768,0.8044768,36.0,36.597004,0.59700394,0,0,-0.0,1.1200811
45078,-0.9027882,0.9027882,37.0,36.26543,-0.73456955,0,0,0.0,1.1200811
45079,-0.86532193,0.86532193,37.0,35.62007,-1.3799286,0,0,0.0,1.1200811
45080,-0.55277294,0.55277294,37.0,34.90372,-2.0962791,0,0,0.0,1.1199548
45081,-0.46581307,0.46581307,39.0,33.67993,-5.3200684,0,0,0.0,1.1197995
45082,-1.43952,1.43952,39.0,32.366795,-6.6332054,1,-1,6.6332054,1.1197995
45083,-1.3148816,1.3148816,38.0,32.665237,-5.3347626,1,-1,5.3347626,1.1199548
45084,-0.64192456,0.64192456,37.0,33.944946,-3.0550537,0,0,0.0,1.1199548
45085,-0.90924335,0.90924335,36.0,33.698444,-2.3015556,0,0,0.0,1.1199548
45086,-1.0975527,1.0975527,36.0,33.26212,-2.7378807,0,0,0.0,1.1199548
45087,-1.1201566,1.1201566,36.0,32.395493,-3.6045074,1,-1,3.6045074,1.1199548
45088,-1.375322,1.375322,36.0,31.807505,-4.1924953,1,-1,4.1924953,1.1199548
45089,-1.349803,1.349803,36.0,32.235653,-3.764347,1,-1,3.764347,1.1199548
45090,-1.4303435,1.4303435,35.0,32.831387,-2.1686134,1,-1,2.1686134,1.1199548
45091,-1.2790676,1.2790676,35.0,31.341621,-3.6583786,1,-1,3.6583786,1.1200811
45092,-0.5999412,0.5999412,35.0,30.760954,-4.239046,0,0,0.0,1.1200811
45093,-0.91667074,0.91667074,34.0,26.759403,-7.240597,0,0,0.0,1.1200811
45094,-1.1378552,1.1378552,34.0,26.453215,-7.5467854,1,-1,7.5467854,1.1200811
45095,-1.1435164,1.1435164,34.0,27.505075,-6.4949245,1,-1,6.4949245,1.1201006
45096,-1.3460034,1.3460034,34.0,27.718002,-6.2819977,1,-1,6.2819977,1.1201006
45097,-1.3294986,1.3294986,34.0,26.816795,-7.1832047,1,-1,7.1832047,1.1201006
45098,-1.4038275,1.4038275,36.0,27.51756,-8.482441,1,-1,8.482441,1.1201006
45099,-1.2590898,1.2590898,35.0,28.251896,-6.748104,1,-1,6.748104,1.1201556
45100,-0.5501763,0.5501763,35.0,28.033804,-6.966196,0,0,0.0,1.1201556
45101,-0.8498135,0.8498135,34.0,28.342289,-5.657711,0,0,0.0,1.1201556
45102,-1.138682,1.138682,34.0,26.88868,-7.1113205,1,-1,7.1113205,1.1201556
45103,-1.1461474,1.1461474,35.0,26.713633,-8.286367,1,-1,8.286367,1.120158
45104,-1.356496,1.356496,34.0,27.400908,-6.5990925,1,-1,6.5990925,1.120158
45105,-1.3312666,1.3312666,34.0,28.1021,-5.8978996,1,-1,5.8978996,1.120158
45106,-1.4069157,1.4069157,34.0,26.865005,-7.1349945,1,-1,7.1349945,1.1201853
45107,-1.2225305,1.2225305,34.0,25.652016,-8.347984,1,-1,8.347984,1.1203322
45108,-0.55369437,0.55369437,33.0,25.749008,-7.250992,0,0,0.0,1.1206048
45109,-0.8364572,0.8364572,33.0,26.759546,-6.2404537,0,0,0.0,1.1206048
45110,-1.1217982,1.1217982,33.0,28.74088,-4.259121,1,-1,4.259121,1.1206048
45111,-1.1549505,1.1549505,34.0,29.25153,-4.7484703,1,-1,4.7484703,1.1207918
45112,-1.3600042,1.3600042,33.0,29.623146,-3.376854,1,-1,3.376854,1.1207918
45113,-1.339748,1.339748,33.0,29.956167,-3.0438328,1,-1,3.0438328,1.1207918
45114,-1.4133259,1.4133259,33.0,30.487333,-2.5126667,1,-1,2.5126667,1.1209415
45115,-1.2297397,1.2297397,33.0,28.92884,-4.0711594,1,-1,4.0711594,1.1210103
45116,-0.5606105,0.5606105,33.0,28.521498,-4.4785023,0,0,0.0,1.1210103
45117,-0.86715156,0.86715156,33.0,29.231873,-3.7681274,0,0,0.0,1.1210103
45118,-1.1216894,1.1216894,34.0,29.50707,-4.4929295,1,-1,4.4929295,1.1210103
45119,-1.1506133,1.1506133,33.0,29.258703,-3.7412968,1,-1,3.7412968,1.1211245
45120,-1.3526285,1.3526285,33.0,28.665121,-4.334879,1,-1,4.334879,1.1211245
45121,-1.3316244,1.3316244,34.0,29.669348,-4.330652,1,-1,4.330652,1.1211245
45122,-1.3975981,1.3975981,34.0,30.224476,-3.7755241,1,-1,3.7755241,1.1211994
45123,-1.2337815,1.2337815,33.0,29.812685,-3.187315,1,-1,3.187315,1.1212445
45124,-0.62810844,0.62810844,33.0,29.238186,-3.761814,0,0,0.0,1.1212445
45125,-1.1345078,1.1345078,33.0,28.808603,-4.1913967,1,-1,4.1913967,1.1212445
45126,-1.2069136,1.2069136,35.0,29.382097,-5.6179028,1,-1,5.6179028,1.1213694
45127,-1.295753,1.295753,35.0,29.031717,-5.9682827,1,-1,5.9682827,1.1214111
45128,-1.3942686,1.3942686,34.0,29.403763,-4.596237,1,-1,4.596237,1.1214111
45129,-1.3540608,1.3540608,34.0,29.030998,-4.969002,1,-1,4.969002,1.1214111
45130,-1.4178419,1.4178419,33.0,28.768715,-4.231285,1,-1,4.231285,1.1214111
45131,-1.2712458,1.2712458,32.0,28.74418,-3.2558193,1,-1,3.2558193,1.1215607
45132,-0.68389577,0.68389577,32.0,29.036594,-2.9634056,0,0,0.0,1.1215607
45133,-1.2103227,1.2103227,33.0,29.994476,-3.0055237,1,-1,3.0055237,1.1215607
45134,-1.1997398,1.1997398,34.0,31.24764,-2.7523594,1,-1,2.7523594,1.1215856
45135,-1.2749954,1.2749954,35.0,32.203228,-2.796772,1,-1,2.796772,1.1216481
45136,-1.3487295,1.3487295,34.0,32.22317,-1.7768288,1,-1,1.7768288,1.121657
45137,-1.3267845,1.3267845,33.0,32.720047,-0.279953,1,-1,0.279953,1.1216756
45138,-1.3839365,1.3839365,32.0,31.505907,-0.49409294,1,-1,0.49409294,1.1216872
45139,-1.2330431,1.2330431,33.0,31.792727,-1.2072735,1,-1,1.2072735,1.1216918
45140,-0.7842948,0.7842948,33.0,31.720985,-1.2790146,0,0,0.0,1.121708
45141,-1.2188231,1.2188231,32.0,31.821568,-0.17843246,1,-1,0.17843246,1.121708
45142,-1.1374494,1.1374494,31.0,31.115925,0.115924835,1,-1,-0.115924835,1.1217482
45143,-1.2502903,1.2502903,28.0,31.810518,3.8105183,1,-1,-3.8105183,1.1218061
45144,-1.3271009,1.3271009,27.0,30.655495,3.6554947,1,-1,-3.6554947,1.1218406
45145,-1.3082563,1.3082563,27.0,30.699257,3.699257,1,-1,-3.699257,1.1218668
45146,-1.3621942,1.3621942,28.0,32.276833,4.2768326,1,-1,-4.2768326,1.1219363
45147,-1.2304041,1.2304041,28.0,30.776018,2.7760181,1,-1,-2.7760181,1.1219645
45148,-0.804746,0.804746,28.0,30.513878,2.5138779,0,0,-0.0,1.1220648
45149,-1.2190806,1.2190806,29.0,30.452324,1.4523239,1,-1,-1.4523239,1.1220648
45150,-1.1454649,1.1454649,29.0,31.260698,2.2606983,1,-1,-2.2606983,1.1221827
45151,-1.2446328,1.2446328,29.0,31.318233,2.3182335,1,-1,-2.3182335,1.122394
45152,-1.3496997,1.3496997,28.0,30.599394,2.5993938,1,-1,-2.5993938,1.1224493
45153,-1.3079985,1.3079985,27.0,31.071302,4.0713024,1,-1,-4.0713024,1.1226503
45154,-1.3571857,1.3571857,28.0,31.907513,3.9075127,1,-1,-3.9075127,1.1228276
45155,-1.2267264,1.2267264,29.0,32.23637,3.23637,1,-1,-3.23637,1.122864
45156,-0.78255945,0.78255945,28.0,32.335518,4.335518,0,0,-0.0,1.122958
45157,-1.2117105,1.2117105,27.0,32.876728,5.876728,1,-1,-5.876728,1.122958
45158,-1.1322763,1.1322763,26.0,32.02244,6.022442,1,-1,-6.022442,1.1230954
45159,-1.2311126,1.2311126,27.0,32.2104,5.2103996,1,-1,-5.2103996,1.1236392
45160,-1.3423194,1.3423194,28.0,32.395348,4.3953476,1,-1,-4.3953476,1.1238066
45161,-1.3036467,1.3036467,30.0,32.720047,2.720047,1,-1,-2.720047,1.1240596
45162,-1.20656,1.20656,30.0,33.559418,3.5594177,1,-1,-3.5594177,1.1241266
45163,-1.2308952,1.2308952,30.0,32.583652,2.5836525,1,-1,-2.5836525,1.1242675
45164,-1.2236397,1.2236397,30.0,32.395237,2.395237,1,-1,-2.395237,1.1244519
45165,-1.164876,1.164876,29.0,32.23988,3.2398796,1,-1,-3.2398796,1.1245675
45166,-0.603983,0.603983,28.0,32.588562,4.588562,0,0,-0.0,1.1247637
45167,-1.1660872,1.1660872,27.0,30.85373,3.8537292,1,-1,-3.8537292,1.1247637
45168,-1.2659246,1.2659246,27.0,31.233753,4.233753,1,-1,-4.233753,1.1248403
45169,-1.0843648,1.0843648,27.0,31.442461,4.442461,0,0,-0.0,1.1248873
45170,-0.56123537,0.56123537,26.0,30.385576,4.3855762,0,0,-0.0,1.1248873
45171,-0.7599353,0.7599353,27.0,29.736546,2.7365456,0,0,-0.0,1.1248873
45172,-0.96061534,0.96061534,28.0,30.791265,2.7912655,0,0,-0.0,1.1248873
45173,-1.0286239,1.0286239,28.0,29.312998,1.3129978,0,0,-0.0,1.1248873
45174,-1.0906882,1.0906882,27.0,30.33128,3.3312798,0,0,-0.0,1.1248873
45175,-1.2530334,1.2530334,27.0,29.104832,2.1048317,1,-1,-2.1048317,1.1248873
45176,-1.2589096,1.2589096,27.0,30.120588,3.1205883,1,-1,-3.1205883,1.1249834
45177,-1.1030539,1.1030539,27.0,31.1616,4.1616,0,0,-0.0,1.1250985
45178,-0.4807053,0.4807053,26.0,30.374979,4.374979,0,0,-0.0,1.1250985
45179,-0.48594978,0.48594978,26.0,30.845558,4.845558,0,0,-0.0,1.1249834
45180,-0.6004197,0.6004197,26.0,29.66278,3.6627808,0,0,-0.0,1.1248873
45181,-0.8610824,0.8610824,26.0,29.469408,3.469408,0,0,-0.0,1.1248873
45182,-0.8465976,0.8465976,26.0,29.356339,3.3563385,0,0,-0.0,1.1248403
45183,-0.95959675,0.95959675,27.0,29.204632,2.2046318,0,0,-0.0,1.1247637
45184,-0.44676155,0.44676155,28.0,29.204632,1.2046318,0,0,-0.0,1.1247637
45185,-0.49413204,0.49413204,30.0,30.530024,0.5300236,0,0,-0.0,1.1247637
45186,-0.49328294,0.49328294,31.0,30.530403,-0.46959686,0,0,0.0,1.1247637
45187,-0.57511014,0.57511014,31.0,29.962404,-1.0375957,0,0,0.0,1.1247637
45188,-0.62032634,0.62032634,30.0,29.583235,-0.4167652,0,0,0.0,1.1245675
45189,-0.91765076,0.91765076,29.0,30.340818,1.3408184,0,0,-0.0,1.1244519
45190,-0.9770327,0.9770327,30.0,31.013172,1.0131721,0,0,-0.0,1.1244519
45191,-1.004954,1.004954,30.0,29.966572,-0.033428192,0,0,0.0,1.1244519
45192,-0.45725334,0.45725334,30.0,31.297455,1.2974548,0,0,-0.0,1.1244519
45193,-0.52422756,0.52422756,30.0,30.113731,0.113731384,0,0,-0.0,1.1242675
45194,-0.5148331,0.5148331,29.0,29.49062,0.49061966,0,0,-0.0,1.1241266
45195,-0.57389474,0.57389474,28.0,31.33382,3.3338203,0,0,-0.0,1.1240596
45196,-0.6112697,0.6112697,30.0,32.689514,2.6895142,0,0,-0.0,1.1238066
45197,-0.91709137,0.91709137,29.0,32.162235,3.1622353,0,0,-0.0,1.1236392
45198,-0.9739574,0.9739574,28.0,34.97344,6.9734383,0,0,-0.0,1.1236392
45199,-0.99130636,0.99130636,28.0,34.702602,6.7026024,0,0,-0.0,1.1236392
45200,-0.46381435,0.46381435,29.0,34.20487,5.2048683,0,0,-0.0,1.1230954
45201,-0.51178974,0.51178974,28.0,34.876846,6.8768463,0,0,-0.0,1.122958
45202,-0.5131049,0.5131049,28.0,34.219643,6.2196426,0,0,-0.0,1.122864
45203,-0.57829046,0.57829046,29.0,33.484978,4.4849777,0,0,-0.0,1.1228276
45204,-0.6126102,0.6126102,29.0,32.30561,3.3056107,0,0,-0.0,1.1226503
45205,-0.945109,0.945109,30.0,33.181755,3.181755,0,0,-0.0,1.1224493
45206,-0.9711974,0.9711974,30.0,33.84672,3.8467216,0,0,-0.0,1.1224493
45207,-1.0223283,1.0223283,31.0,34.85374,3.8537407,0,0,-0.0,1.1224493
45208,-0.47027597,0.47027597,30.0,32.49652,2.496521,0,0,-0.0,1.1224493
45209,-0.55424756,0.55424756,30.0,32.416973,2.416973,0,0,-0.0,1.122394
45210,-0.5211684,0.5211684,31.0,32.838757,1.8387566,0,0,-0.0,1.1221827
45211,-0.5908767,0.5908767,31.0,31.810339,0.810339,0,0,-0.0,1.1220648
45212,-0.62363046,0.62363046,32.0,32.04557,0.045570374,0,0,-0.0,1.1219573
45213,-0.94520867,0.94520867,32.0,32.04462,0.044620514,0,0,-0.0,1.1218668
45214,-0.9733195,0.9733195,31.0,33.11149,2.1114883,0,0,-0.0,1.1218406
45215,-1.0162088,1.0162088,31.0,32.17947,1.1794701,0,0,-0.0,1.1218406
45216,-0.44772413,0.44772413,32.0,31.891401,-0.10859871,0,0,0.0,1.1218061
45217,-0.51338917,0.51338917,31.0,32.720387,1.7203865,0,0,-0.0,1.1217482
45218,-0.50623,0.50623,31.0,32.076252,1.076252,0,0,-0.0,1.121708
45219,-0.5909177,0.5909177,31.0,30.199907,-0.8000927,0,0,0.0,1.1216918
45220,-0.62545514,0.62545514,31.0,31.415638,0.41563797,0,0,-0.0,1.1216872
45221,-0.9500998,0.9500998,30.0,30.720367,0.72036743,0,0,-0.0,1.1216872
45222,-0.9700657,0.9700657,30.0,32.90031,2.9003105,0,0,-0.0,1.1216872
45223,-0.9573197,0.9573197,30.0,34.318127,4.3181267,0,0,-0.0,1.1216872
45224,-0.45766458,0.45766458,30.0,33.95354,3.9535408,0,0,-0.0,1.1216872
45225,-0.54836744,0.54836744,30.0,32.91641,2.9164085,0,0,-0.0,1.1216872
45226,-0.5037758,0.5037758,30.0,32.170948,2.170948,0,0,-0.0,1.1216872
45227,-0.59165776,0.59165776,31.0,31.47738,0.47738075,0,0,-0.0,1.1216872
45228,-0.62324244,0.62324244,31.0,32.23288,1.2328796,0,0,-0.0,1.1216872
45229,-0.8792374,0.8792374,31.0,30.727375,-0.27262497,0,0,0.0,1.1216872
45230,-0.91200584,0.91200584,31.0,29.583046,-1.416954,0,0,0.0,1.1216872
45231,-0.93896335,0.93896335,30.0,25.851192,-4.1488075,0,0,0.0,1.1216872
45232,-0.45177665,0.45177665,30.0,27.439653,-2.5603466,0,0,0.0,1.1216872
45233,-0.5167193,0.5167193,30.0,25.685282,-4.3147182,0,0,0.0,1.1216872
45234,-0.48894814,0.48894814,30.0,26.657827,-3.3421726,0,0,0.0,1.1216872
45235,-0.5804712,0.5804712,31.0,28.810879,-2.1891212,0,0,0.0,1.1216872
45236,-0.6098601,0.6098601,31.0,28.545156,-2.4548435,0,0,0.0,1.1216872
45237,-0.862202,0.862202,31.0,27.307455,-3.692545,0,0,0.0,1.1216872
45238,-0.89235634,0.89235634,30.0,28.283033,-1.7169666,0,0,0.0,1.1216872
45239,-0.9168107,0.9168107,31.0,26.811428,-4.188572,0,0,0.0,1.1216872
45240,-0.45211378,0.45211378,31.0,22.760063,-8.239937,0,0,0.0,1.1216872
45241,-0.51540554,0.51540554,31.0,25.454218,-5.545782,0,0,0.0,1.1216872
45242,-0.48243314,0.48243314,31.0,22.143581,-8.856419,0,0,0.0,1.1216872
45243,-0.58121485,0.58121485,31.0,22.035246,-8.964754,0,0,0.0,1.1216872
45244,-0.6166629,0.6166629,30.0,20.690536,-9.3094635,0,0,0.0,1.1216872
45245,-0.8743265,0.8743265,31.0,19.688065,-11.311935,0,0,0.0,1.1216872
45246,-0.88056606,0.88056606,33.0,21.355505,-11.644495,0,0,0.0,1.1216872
45247,-0.90124553,0.90124553,33.0,20.895842,-12.104158,0,0,0.0,1.1216872
45248,-0.46151108,0.46151108,35.0,21.587326,-13.412674,0,0,0.0,1.1216872
45249,-0.5082768,0.5082768,35.0,23.183174,-11.816826,0,0,0.0,1.1216872
45250,-0.44190755,0.44190755,35.0,23.27219,-11.72781,0,0,0.0,1.1216872
45251,-0.56468815,0.56468815,35.0,25.056677,-9.943323,0,0,0.0,1.1216872
45252,-0.59120566,0.59120566,35.0,23.144537,-11.855463,0,0,0.0,1.1216872
45253,-0.8190341,0.8190341,34.0,17.651873,-16.348127,0,0,0.0,1.1216872
45254,-1.0029655,1.0029655,33.0,17.844866,-15.155134,0,0,0.0,1.1216872
45255,-1.1263583,1.1263583,33.0,9.909753,-23.090248,1,-1,23.090248,1.1216872
45256,-0.59140795,0.59140795,34.0,1.1034195,-32.89658,0,0,0.0,1.1216918
45257,-0.5764604,0.5764604,35.0,0.0,-35.0,0,0,0.0,1.1216918
45258,-0.5191246,0.5191246,34.0,0.0,-34.0,0,0,0.0,1.1216918
45259,-0.57212275,0.57212275,33.0,0.0,-33.0,0,0,0.0,1.1216918
45260,-0.59907204,0.59907204,33.0,0.0,-33.0,0,0,0.0,1.1216918
45261,-0.8138868,0.8138868,33.0,0.0,-33.0,0,0,0.0,1.1216918
45262,-0.9959008,0.9959008,33.0,0.0,-33.0,0,0,0.0,1.1216918
45263,-1.1429025,1.1429025,32.0,0.0,-32.0,1,-1,32.0,1.1216872
45264,-0.54661196,0.54661196,33.0,0.0,-33.0,0,0,0.0,1.1216918
45265,-0.57548946,0.57548946,33.0,0.0,-33.0,0,0,0.0,1.1216918
45266,-0.5068497,0.5068497,32.0,0.0,-32.0,0,0,0.0,1.1216918
45267,-0.5845216,0.5845216,33.0,0.0,-33.0,0,0,0.0,1.1216918
45268,-0.64321953,0.64321953,33.0,0.0,-33.0,0,0,0.0,1.1216918
45269,-0.81200236,0.81200236,31.0,0.0,-31.0,0,0,0.0,1.1216918
45270,-0.99747807,0.99747807,32.0,0.0,-32.0,0,0,0.0,1.1216918
45271,-1.1480359,1.1480359,31.0,0.0,-31.0,1,-1,31.0,1.1216872
45272,-1.0886464,1.0886464,33.0,0.0,-33.0,0,0,0.0,1.1216918
45273,-1.092738,1.092738,34.0,0.0,-34.0,0,0,0.0,1.1216918
45274,-1.1161877,1.1161877,35.0,0.0,-35.0,0,0,0.0,1.1216918
45275,-0.7132886,0.7132886,34.0,0.0,-34.0,0,0,0.0,1.1216918
45276,-0.75290585,0.75290585,33.0,0.0,-33.0,0,0,0.0,1.1216918
45277,-1.0763475,1.0763475,32.0,0.0,-32.0,0,0,0.0,1.1216918
45278,-1.0533152,1.0533152,33.0,0.0,-33.0,0,0,0.0,1.1216918
45279,-1.181894,1.181894,32.0,0.0,-32.0,1,-1,32.0,1.1216872
45280,-1.113089,1.113089,30.0,0.0,-30.0,0,0,0.0,1.1216918
45281,-1.1520289,1.1520289,27.0,0.0,-27.0,1,-1,27.0,1.1216918
45282,-1.2135569,1.2135569,27.0,0.0,-27.0,1,-1,27.0,1.121708
45283,-0.7441772,0.7441772,27.0,0.0,-27.0,0,0,0.0,1.1217482
45284,-0.71413714,0.71413714,27.0,0.0,-27.0,0,0,0.0,1.1217482
45285,-1.0949366,1.0949366,29.0,0.0,-29.0,0,0,0.0,1.1217482
45286,-1.0657865,1.0657865,29.0,0.0,-29.0,0,0,0.0,1.1217482
45287,-1.1849663,1.1849663,28.0,0.0,-28.0,1,-1,28.0,1.121708
45288,-1.1117228,1.1117228,28.0,0.0,-28.0,0,0,0.0,1.1217482
45289,-1.1541597,1.1541597,28.0,0.0,-28.0,1,-1,28.0,1.1217482
45290,-1.2056998,1.2056998,24.0,0.0,-24.0,1,-1,24.0,1.1218061
45291,-0.7675938,0.7675938,25.0,0.0,-25.0,0,0,0.0,1.1218406
45292,-0.73472446,0.73472446,24.0,0.0,-24.0,0,0,0.0,1.1218406
45293,-1.0757861,1.0757861,23.0,0.0,-23.0,0,0,0.0,1.1218406
45294,-1.074261,1.074261,22.0,0.0,-22.0,0,0,0.0,1.1218406
45295,-1.0547445,1.0547445,22.0,0.0,-22.0,0,0,0.0,1.1218061
45296,-1.0291117,1.0291117,23.0,0.0,-23.0,0,0,0.0,1.1218061
45297,-1.0351373,1.0351373,23.0,0.0,-23.0,0,0,0.0,1.1218061
45298,-1.163742,1.163742,24.0,0.0,-24.0,1,-1,24.0,1.1218061
45299,-1.1718811,1.1718811,25.0,0.0,-25.0,1,-1,25.0,1.1218406
45300,-1.1637764,1.1637764,26.0,0.0,-26.0,1,-1,26.0,1.1218668
45301,-1.0982244,1.0982244,27.0,0.0,-27.0,0,0,0.0,1.1218668
45302,-1.0554259,1.0554259,26.0,0.0,-26.0,0,0,0.0,1.1218406
45303,-1.0213276,1.0213276,22.0,0.0,-22.0,0,0,0.0,1.1218406
45304,-1.0965484,1.0965484,21.0,0.0,-21.0,0,0,0.0,1.1218406
45305,-1.1451961,1.1451961,23.0,0.0,-23.0,1,-1,23.0,1.1218061
45306,-1.1283677,1.1283677,22.0,2.4999523,-19.500048,1,-1,19.500048,1.1218061
45307,-1.1326437,1.1326437,22.0,5.696293,-16.303707,1,-1,16.303707,1.1218061
45308,-1.1212844,1.1212844,23.0,13.896457,-9.103543,0,0,0.0,1.1218061
45309,-1.0810914,1.0810914,23.0,12.002623,-10.997377,0,0,0.0,1.1217482
45310,-0.9514518,0.9514518,23.0,11.397661,-11.602339,0,0,0.0,1.1217482
45311,-0.9200793,0.9200793,22.0,11.593338,-10.406662,0,0,0.0,1.1217482
45312,-0.9566841,0.9566841,22.0,11.312403,-10.687597,0,0,0.0,1.1217482
45313,-1.0264467,1.0264467,22.0,10.50404,-11.49596,0,0,0.0,1.1217482
45314,-1.137073,1.137073,23.0,10.911694,-12.088306,1,-1,12.088306,1.121708
45315,-1.1793066,1.1793066,22.0,11.013649,-10.986351,1,-1,10.986351,1.121708
45316,-1.1027472,1.1027472,21.0,10.517728,-10.482272,0,0,0.0,1.121708
45317,-1.1387634,1.1387634,23.0,12.000075,-10.999925,1,-1,10.999925,1.121708
45318,-1.1661376,1.1661376,25.0,10.453861,-14.546139,1,-1,14.546139,1.121708
45319,-1.1076974,1.1076974,25.0,11.60232,-13.39768,0,0,0.0,1.1217482
45320,-1.0942663,1.0942663,24.0,11.275982,-12.724018,0,0,0.0,1.1217482
45321,-1.0757724,1.0757724,24.0,10.863666,-13.136334,0,0,0.0,1.121708
45322,-1.052742,1.052742,24.0,8.669545,-15.330455,0,0,0.0,1.1216918
45323,-1.0888517,1.0888517,23.0,9.233294,-13.766706,0,0,0.0,1.1216872
45324,-1.0744141,1.0744141,23.0,8.175708,-14.824292,0,0,0.0,1.1216756
45325,-1.1143426,1.1143426,22.0,7.8361907,-14.163809,0,0,0.0,1.121657
45326,-0.93714607,0.93714607,22.0,10.914515,-11.085485,0,0,0.0,1.1216481
45327,-0.96969455,0.96969455,21.0,11.922334,-9.077666,0,0,0.0,1.1215856
45328,-0.99694866,0.99694866,21.0,14.720512,-6.2794876,0,0,0.0,1.1215607
45329,-0.99702924,0.99702924,22.0,14.777436,-7.2225637,0,0,0.0,1.1214111
45330,-1.016602,1.016602,22.0,15.3799,-6.6201,0,0,0.0,1.1213694
45331,-1.0947359,1.0947359,22.0,16.55906,-5.440941,0,0,0.0,1.1213012
45332,-1.1029199,1.1029199,22.0,16.726957,-5.2730427,0,0,0.0,1.1213012
45333,-1.109535,1.109535,23.0,16.601404,-6.398596,0,0,0.0,1.1213012
45334,-1.0858378,1.0858378,23.0,15.093138,-7.9068623,0,0,0.0,1.1213012
45335,-1.037765,1.037765,22.0,15.995982,-6.004018,0,0,0.0,1.1212279
45336,-0.9905612,0.9905612,23.0,14.741411,-8.258589,0,0,0.0,1.1211994
45337,-1.005019,1.005019,23.0,14.510482,-8.489518,0,0,0.0,1.1211245
45338,-1.0642952,1.0642952,23.0,16.330256,-6.6697445,0,0,0.0,1.1210103
45339,-1.0894195,1.0894195,23.0,16.276829,-6.723171,0,0,0.0,1.1208029
45340,-1.1043895,1.1043895,22.0,16.82619,-5.173809,0,0,0.0,1.1206048
